datetime,openPrice,closePrice,highPrice,lowPrice
201803130631,110275,110114,110291,110039
201803130632,110114,110184,110258,110087
201803130633,110166,110372,110376,110166
201803130634,110378,110342,110408,110283
201803130635,110342,110324,110405,110198
201803130636,110324,110401,110452,110294
201803130637,110401,110629,110629,110383
201803130638,110629,110524,110715,110505
201803130639,110524,110685,110693,110524
201803130640,110685,110600,110725,110600
201803130641,110600,110612,110613,110495
201803130642,110612,110356,110612,110354
201803130643,110356,110484,110527,110352
201803130644,110484,110281,110484,110268
201803130645,110281,110489,110489,110281
201803130646,110489,110558,110599,110466
201803130647,110558,110641,110681,110558
201803130648,110641,110360,110642,110311
201803130649,110360,110264,110404,110218
201803130650,110264,110340,110370,110174
201803130651,110284,110288,110340,110270
201803130652,110277,110537,110541,110277
201803130653,110498,110620,110620,110441
201803130654,110615,110423,110615,110392
201803130655,110423,110427,110620,110371
201803130656,110427,110449,110579,110320
201803130657,110449,110548,110590,110449
201803130658,110548,110306,110548,110254
201803130659,110306,110469,110469,110306
201803130700,110469,110444,110539,110441
201803130701,110444,110373,110477,110264
201803130702,110373,110457,110521,110357
201803130703,110457,110502,110627,110348
201803130704,110502,110392,110502,110392
201803130705,110392,110379,110392,110297
201803130706,110379,110434,110434,110327
201803130707,110434,110362,110437,110362
201803130708,110362,110318,110374,110317
201803130709,110318,110371,110393,110313
201803130710,110404,110590,110621,110404
201803130711,110590,110232,110613,110232
201803130712,110194,109300,110194,109300
201803130713,109300,108723,109383,108723
201803130714,108723,108921,109064,108723
201803130715,108921,108182,108921,108150
201803130716,108182,108398,108435,107938
201803130717,108398,108317,108398,108202
201803130718,108317,108490,108532,108211
201803130719,108490,108213,108492,108153
201803130720,108213,107875,108262,107875
201803130721,107875,107658,107875,107619
201803130722,107658,108160,108160,107658
201803130723,108160,107725,108160,107725
201803130724,107725,107925,107926,107722
201803130725,107925,107986,108000,107916
201803130726,107986,108133,108188,107967
201803130727,108121,107899,108152,107899
201803130728,107899,107980,108001,107877
201803130729,107989,107987,108091,107987
201803130730,107987,107958,107995,107929
201803130731,107953,107602,107953,107602
201803130732,107602,107795,107795,107522
201803130733,107795,107639,107795,107639
201803130734,107639,107808,107808,107619
201803130735,107808,107824,107825,107720
201803130736,107824,107740,107872,107732
201803130737,107740,107325,107753,107323
201803130738,107325,106943,107325,106941
201803130739,106943,107200,107200,106930
201803130740,107200,106634,107229,106634
201803130741,106634,107205,107264,106617
201803130742,107205,106978,107205,106978
201803130743,106978,107174,107230,106978
201803130744,107174,107116,107287,107084
201803130745,107116,107459,107490,107114
201803130746,107456,107351,107465,107250
201803130747,107329,107315,107425,107307
201803130748,107323,107180,107363,107143
201803130749,107180,107508,107575,107119
201803130750,107504,107541,107567,107457
201803130751,107541,107596,107596,107506
201803130752,107596,107835,107835,107588
201803130753,107835,108128,108164,107835
201803130754,108128,108122,108180,107989
201803130755,108122,108106,108183,108046
201803130756,108106,108174,108298,108106
201803130757,108174,108165,108187,108036
201803130758,108165,108221,108267,108142
201803130759,108221,108185,108221,108109
201803130800,108185,108141,108190,108103
201803130801,108141,107885,108146,107885
201803130802,107885,108028,108074,107865
201803130803,108028,107943,108039,107939
201803130804,107943,107856,107987,107684
201803130805,107855,107868,107868,107808
201803130806,107868,107914,108105,107868
201803130807,107968,108181,108246,107968
201803130808,108182,108127,108355,108122
201803130809,108188,108141,108188,107941
201803130810,108141,108129,108230,108093
201803130811,108129,107771,108129,107751
201803130812,107771,107882,107882,107727
201803130813,107882,108012,108012,107864
201803130814,108012,107900,108082,107851
201803130815,107900,107949,107976,107859
201803130816,107949,107986,108012,107858
201803130817,107986,107860,108068,107856
201803130818,107860,107926,107926,107823
201803130819,107926,107790,107926,107790
201803130820,107790,107157,107790,107113
201803130821,107157,106846,107349,106846
201803130822,106846,107071,107248,106840
201803130823,107071,107137,107142,107024
201803130824,107137,107438,107458,107137
201803130825,107407,107165,107407,106968
201803130826,107211,107290,107358,107108
201803130827,107287,107263,107310,107181
201803130828,107263,107385,107484,107257
201803130829,107385,107682,107723,107355
201803130830,107682,107618,107776,107616
201803130831,107618,107757,107769,107618
201803130832,107757,107922,107931,107748
201803130833,107922,107735,107922,107692
201803130834,107735,107794,107794,107716
201803130835,107794,107788,107865,107700
201803130836,107788,107668,107946,107668
201803130837,107668,107505,107684,107457
201803130838,107505,107550,107652,107493
201803130839,107550,107275,107678,107275
201803130840,107275,106957,107291,106957
201803130841,106999,106910,106999,106885
201803130842,106910,107229,107280,106884
201803130843,107228,107210,107367,107105
201803130844,107213,107263,107320,107076
201803130845,107318,107317,107447,107225
201803130846,107317,107350,107417,107154
201803130847,107350,107294,107350,107209
201803130848,107294,107448,107591,107231
201803130849,107448,107363,107448,107342
201803130850,107363,107261,107399,107236
201803130851,107261,107126,107427,107126
201803130852,107126,107231,107285,107126
201803130853,107231,107065,107240,107047
201803130854,107065,107053,107146,106860
201803130855,107053,106763,107116,106763
201803130856,106763,106849,106972,106722
201803130857,106849,106732,106910,106713
201803130858,106732,106641,106772,106595
201803130859,106639,106475,106639,106442
201803130900,106475,106262,106475,106261
201803130901,106261,106434,106439,106122
201803130902,106434,106369,106455,106299
201803130903,106392,106440,106491,106368
201803130904,106440,106578,106621,106440
201803130905,106578,106540,106616,106502
201803130906,106540,106503,106540,106430
201803130907,106503,106557,106629,106441
201803130908,106557,106378,106557,106271
201803130909,106378,106297,106390,106250
201803130910,106297,106191,106320,106191
201803130911,106191,106001,106191,105988
201803130912,106001,106158,106205,106000
201803130913,106158,106249,106249,106128
201803130914,106249,106324,106353,106249
201803130915,106324,106305,106333,106286
201803130916,106305,106697,106697,106305
201803130917,106697,107245,107245,106670
201803130918,107245,107200,107376,107079
201803130919,107313,107514,107551,107309
201803130920,107549,107477,107608,107469
201803130921,107497,107554,107650,107497
201803130922,107538,107510,107538,107448
201803130923,107510,107386,107512,107346
201803130924,107386,107250,107454,107182
201803130925,107250,107322,107374,107241
201803130926,107322,107376,107384,107263
201803130927,107376,107192,107376,107192
201803130928,107192,107120,107195,107080
201803130929,107120,107068,107120,107043
201803130930,107068,106994,107154,106983
201803130931,106994,107390,107394,106978
201803130932,107390,107519,107762,107359
201803130933,107519,107297,107519,107293
201803130934,107297,107704,107849,107297
201803130935,107706,107573,107807,107557
201803130936,107561,107389,107561,107265
201803130937,107375,107406,107429,107335
201803130938,107413,107440,107483,107403
201803130939,107437,107456,107459,107376
201803130940,107456,107232,107456,107232
201803130941,107232,107246,107341,107229
201803130942,107246,107457,107457,107246
201803130943,107457,107409,107466,107318
201803130944,107409,107315,107409,107241
201803130945,107315,107115,107315,107090
201803130946,107115,107263,107276,107115
201803130947,107263,107259,107348,107252
201803130948,107259,107018,107259,107018
201803130949,107018,106967,107026,106880
201803130950,106967,107033,107153,106964
